ID;__type;MARSTD;SEX;MARST;AGE;RELATE;RELATED;parentId;parent__type;HHTYPE;NMOTHERS;NFATHERS;count_parent_children;count_children
 ; ;"200";"1";"2";"51";"1";"1000";"untyped_1680"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"42";"1";"1000";"untyped_2139"; ;"4";"0";"1";3;0
 ; ;"200";"2";"2";"54";"1";"1000";"untyped_206"; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"39";"2";"2000";"untyped_2461"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"11";"4";"4100";"untyped_989"; ;"6";"2";"0";4;0
 ; ;"200";"1";"2";"40";"1";"1000";"untyped_2195"; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"1";"3";"3100";"untyped_244"; ;"3";"1";"1";4;0
 ; ;"400";"2";"4";"78";"1";"1000";"untyped_437"; ;"1";"0";"0";1;0
 ; ;"100";"1";"1";"23";"1";"1000";"untyped_2440"; ;"10";"0";"0";3;0
 ; ;"100";"2";"1";"16";"3";"3100";"untyped_1795"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"63";"1";"1000";"untyped_1557"; ;"2";"0";"0";2;0
 ; ;"100";"1";"1";"41";"3";"3100";"untyped_1518"; ;"4";"1";"0";2;0
 ; ;"200";"1";"2";"24";"4";"4100";"untyped_2488"; ;"10";"2";"1";7;0
 ; ;"100";"1";"1";"20";"3";"3100";"untyped_1453"; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"30";"1";"1000";"untyped_1922"; ;"10";"0";"0";2;0
 ; ;"100";"2";"1";"13";"3";"3100";"untyped_2155"; ;"4";"1";"0";3;0
 ; ;"200";"1";"2";"57";"2";"2000";"untyped_772"; ;"6";"2";"2";6;0
 ; ;"100";"1";"1";"24";"3";"3100";"untyped_2413"; ;"3";"1";"1";5;0
 ; ;"200";"1";"2";"32";"1";"1000";"untyped_1100"; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"7";"3";"3100";"untyped_731"; ;"10";"1";"1";6;0
 ; ;"200";"2";"2";"76";"1";"1000";"untyped_169"; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"11";"4";"4100";"untyped_1098"; ;"10";"2";"1";8;0
 ; ;"100";"1";"1";"15";"4";"4100";"untyped_2128"; ;"10";"2";"1";5;0
 ; ;"100";"1";"1";"0";"4";"4100";"untyped_1161"; ;"10";"2";"1";5;0
 ; ;"200";"2";"2";"35";"2";"2000";"untyped_684"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"63";"2";"2000";"untyped_2043"; ;"10";"2";"2";6;0
 ; ;"100";"1";"1";"28";"3";"3100";"untyped_608"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"59";"2";"2000";"untyped_599"; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"43";"2";"2000";"untyped_1733"; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"1";"6";"6000";"untyped_1658"; ;"10";"1";"1";5;0
 ; ;"100";"2";"1";"9";"3";"3100";"untyped_2484"; ;"10";"1";"1";6;0
 ; ;"100";"1";"1";"6";"4";"4100";"untyped_386"; ;"6";"2";"1";5;0
 ; ;"200";"1";"2";"76";"1";"1000";"untyped_833"; ;"2";"0";"0";2;0
 ; ;"100";"1";"1";"18";"6";"6000";"untyped_586"; ;"10";"0";"0";2;0
 ; ;"200";"1";"2";"48";"1";"1000";"untyped_2270"; ;"10";"1";"1";5;0
 ; ;"200";"2";"2";"65";"2";"2000";"untyped_1097"; ;"10";"1";"1";4;0
 ; ;"100";"1";"1";"8";"4";"4100";"untyped_1313"; ;"10";"3";"2";8;0
 ; ;"100";"1";"1";"27";"6";"6000";"untyped_1707"; ;"10";"0";"0";2;0
 ; ;"100";"2";"1";"23";"3";"3100";"untyped_1360"; ;"4";"1";"0";3;0
 ; ;"100";"1";"1";"3";"3";"3100";"untyped_2200"; ;"4";"0";"1";2;0
 ; ;"400";"2";"4";"77";"1";"1000";"untyped_1408"; ;"4";"1";"0";2;0
 ; ;"200";"2";"2";"34";"2";"2000";"untyped_1908"; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"38";"3";"3100";"untyped_1043"; ;"6";"1";"0";3;0
 ; ;"200";"1";"2";"39";"3";"3100";"untyped_1877"; ;"10";"2";"1";4;0
 ; ;"400";"2";"4";"73";"1";"1000";"untyped_1993"; ;"1";"0";"0";1;0
 ; ;"350";"2";"3";"72";"6";"6000";"untyped_1106"; ;"10";"1";"1";5;0
 ; ;"100";"1";"1";"18";"3";"3100";"untyped_2036"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"12";"3";"3100";"untyped_687"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"38";"3";"3100";"untyped_2390"; ;"10";"2";"1";6;0
 ; ;"200";"2";"2";"28";"6";"6000";"untyped_821"; ;"10";"0";"0";3;0
 ; ;"100";"1";"1";"19";"3";"3100";"untyped_488"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"44";"2";"2000";"untyped_1437"; ;"2";"0";"0";2;0
 ; ;"200";"2";"2";"33";"2";"2000";"untyped_1979"; ;"3";"1";"1";4;0
 ; ;"400";"1";"4";"84";"6";"6000";"untyped_1491"; ;"10";"1";"1";4;0
 ; ;"100";"1";"1";"18";"3";"3100";"untyped_2316"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"44";"6";"6000";"untyped_2062"; ;"10";"0";"0";3;0
 ; ;"200";"1";"2";"53";"3";"3100";"untyped_113"; ;"10";"2";"2";6;0
 ; ;"200";"1";"2";"52";"1";"1000";"untyped_1280"; ;"10";"1";"1";7;0
 ; ;"100";"1";"1";"21";"3";"3100";"untyped_2423"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"4";"4";"4100";"untyped_2418"; ;"10";"2";"2";6;0
 ; ;"100";"2";"1";"26";"1";"1000";"untyped_369"; ;"10";"0";"0";2;0
 ; ;"200";"1";"2";"38";"1";"1000";"untyped_1779"; ;"10";"1";"1";4;0
 ; ;"200";"2";"2";"28";"3";"3100";"untyped_401"; ;"6";"2";"1";6;0
 ; ;"200";"1";"2";"70";"4";"4200";"untyped_2322"; ;"6";"1";"2";5;0
 ; ;"200";"1";"2";"55";"1";"1000";"untyped_425"; ;"10";"2";"1";6;0
 ; ;"200";"2";"2";"46";"1";"1000";"untyped_161"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"26";"2";"2000";"untyped_338"; ;"10";"1";"1";5;0
 ; ;"100";"2";"1";"4";"3";"3100";"untyped_1357"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"46";"1";"1000";"untyped_1283"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"61";"2";"2000";"untyped_2085"; ;"10";"0";"0";4;0
 ; ;"100";"1";"1";"24";"6";"6000";"untyped_1280"; ;"10";"1";"1";7;0
 ; ;"200";"1";"2";"30";"3";"3100";"untyped_2214"; ;"10";"2";"2";7;0
 ; ;"100";"1";"1";"28";"3";"3100";"untyped_739"; ;"10";"2";"1";5;0
 ; ;"200";"2";"2";"50";"2";"2000";"untyped_2164"; ;"2";"0";"0";2;0
 ; ;"200";"2";"2";"25";"6";"6000";"untyped_2452"; ;"10";"2";"2";5;0
 ; ;"100";"2";"1";"18";"6";"6000";"untyped_90"; ;"10";"1";"1";5;0
 ; ;"100";"1";"1";"16";"4";"4100";"untyped_308"; ;"10";"2";"2";6;0
 ; ;"200";"1";"2";"75";"2";"2000";"untyped_1010"; ;"10";"2";"2";6;0
 ; ;"200";"2";"2";"63";"2";"2000";"untyped_2169"; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"21";"6";"6000";"untyped_367"; ;"10";"0";"0";3;0
 ; ;"200";"2";"2";"29";"2";"2000";"untyped_1234"; ;"2";"0";"0";2;0
 ; ;"200";"1";"2";"69";"1";"1000";"untyped_1599"; ;"2";"0";"0";2;0
 ; ;"100";"1";"1";"0";"3";"3100";"untyped_360"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"69";"1";"1000";"untyped_50"; ;"2";"0";"0";2;0
 ; ;"100";"1";"1";"21";"3";"3100";"untyped_2491"; ;"3";"1";"1";3;0
 ; ;"400";"2";"4";"66";"1";"1000";"untyped_2380"; ;"10";"2";"1";4;0
 ; ;"100";"2";"1";"7";"3";"3100";"untyped_2376"; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"12";"3";"3100";"untyped_2160"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"15";"4";"4100";"untyped_860"; ;"10";"2";"1";5;0
 ; ;"200";"1";"2";"39";"3";"3100";"untyped_566"; ;"10";"1";"2";6;0
 ; ;"100";"1";"1";"2";"3";"3100";"untyped_865"; ;"10";"1";"1";5;0
 ; ;"200";"1";"2";"59";"1";"1000";"untyped_386"; ;"6";"2";"1";5;0
 ; ;"200";"2";"2";"35";"2";"2000";"untyped_1275"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"28";"6";"6000";"untyped_463"; ;"10";"2";"1";5;0
 ; ;"100";"2";"1";"21";"3";"3100";"untyped_1870"; ;"3";"1";"1";5;0
 ; ;"100";"1";"1";"31";"3";"3100";"untyped_1224"; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"21";"3";"3100";"untyped_237"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"3";"4";"4100";"untyped_1443"; ;"6";"2";"0";4;0
 ; ;"200";"2";"2";"58";"1";"1000";"untyped_1366"; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"1";"3";"3100";"untyped_2228"; ;"3";"1";"1";5;0
 ; ;"200";"2";"2";"32";"2";"2000";"untyped_1768"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"14";"3";"3100";"untyped_436"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"26";"3";"3100";"untyped_1547"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"48";"1";"1000";"untyped_1773"; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"18";"3";"3100";"untyped_1836"; ;"4";"1";"0";3;0
 ; ;"100";"1";"1";"25";"3";"3100";"untyped_1164"; ;"4";"1";"0";3;0
 ; ;"100";"1";"1";"0";"4";"4100";"untyped_2312"; ;"10";"2";"2";6;0
 ; ;"100";"2";"1";"17";"3";"3100";"untyped_852"; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"21";"3";"3100";"untyped_1315"; ;"4";"1";"0";3;0
 ; ;"100";"2";"1";"60";"1";"1000";"untyped_1333"; ;"10";"0";"0";2;0
 ; ;"200";"1";"2";"38";"1";"1000";"untyped_110"; ;"6";"0";"0";4;0
 ; ;"400";"2";"4";"63";"4";"4200";"untyped_2272"; ;"6";"2";"1";5;0
 ; ;"200";"2";"2";"48";"2";"2000";"untyped_1255"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"33";"1";"1000";"untyped_192"; ;"3";"1";"1";3;0
 ; ;"400";"1";"4";"58";"1";"1000";"untyped_1562"; ;"10";"1";"2";4;0
 ; ;"100";"1";"1";"17";"4";"4100";"untyped_492"; ;"6";"2";"0";6;0
 ; ;"100";"2";"1";"8";"3";"3100";"untyped_877"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"36";"1";"1000";"untyped_624"; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"30";"3";"3100";"untyped_2356"; ;"10";"2";"2";9;0
 ; ;"200";"1";"2";"36";"2";"2000";"untyped_209"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"23";"4";"4100";"untyped_470"; ;"6";"2";"0";5;0
 ; ;"100";"2";"1";"1";"3";"3100";"untyped_114"; ;"6";"2";"1";5;0
 ; ;"200";"1";"2";"49";"2";"2000";"untyped_666"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"28";"6";"6000";"untyped_405"; ;"10";"1";"1";5;0
 ; ;"100";"1";"1";"2";"3";"3100";"untyped_1672"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"35";"2";"2000";"untyped_1127"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"32";"3";"3100";"untyped_1451"; ;"10";"2";"2";6;0
 ; ;"100";"1";"1";"14";"3";"3100";"untyped_1793"; ;"4";"1";"0";3;0
 ; ;"100";"1";"1";"30";"3";"3100";"untyped_1116"; ;"6";"2";"0";5;0
 ; ;"100";"1";"1";"22";"3";"3100";"untyped_945"; ;"10";"2";"0";5;0
 ; ;"330";"2";"3";"54";"1";"1000";"untyped_521"; ;"10";"2";"0";4;0
 ; ;"100";"1";"1";"21";"6";"6000";"untyped_2210"; ;"10";"0";"1";4;0
 ; ;"200";"1";"2";"64";"2";"2000";"untyped_1427"; ;"10";"3";"3";10;0
 ; ;"100";"1";"1";"20";"3";"3100";"untyped_525"; ;"4";"1";"0";2;0
 ; ;"200";"1";"2";"37";"1";"1000";"untyped_2224"; ;"10";"0";"0";4;0
 ; ;"100";"2";"1";"7";"3";"3100";"untyped_247"; ;"10";"1";"0";4;0
 ; ;"400";"2";"4";"45";"6";"6000";"untyped_452"; ;"10";"1";"1";5;0
 ; ;"200";"1";"2";"28";"6";"6000";"untyped_1526"; ;"10";"2";"1";5;0
 ; ;"100";"2";"1";"4";"4";"4100";"untyped_110"; ;"6";"0";"0";4;0
 ; ;"200";"1";"2";"69";"1";"1000";"untyped_569"; ;"10";"2";"2";6;0
 ; ;"200";"1";"2";"51";"1";"1000";"untyped_796"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"0";"4";"4100";"untyped_266"; ;"10";"2";"2";6;0
 ; ;"200";"1";"2";"66";"1";"1000";"untyped_2009"; ;"2";"0";"0";2;0
 ; ;"200";"1";"2";"52";"2";"2000";"untyped_325"; ;"10";"1";"1";6;0
 ; ;"100";"2";"1";"22";"3";"3100";"untyped_2144"; ;"6";"1";"2";5;0
 ; ;"100";"2";"1";"3";"4";"4100";"untyped_1988"; ;"10";"1";"2";5;0
 ; ;"200";"1";"2";"54";"1";"1000";"untyped_410"; ;"10";"0";"1";4;0
 ; ;"100";"2";"1";"26";"1";"1000";"untyped_1791"; ;"10";"0";"0";2;0
 ; ;"100";"1";"1";"3";"3";"3100";"untyped_620"; ;"6";"2";"1";9;0
 ; ;"100";"1";"1";"1";"3";"3100";"untyped_1778"; ;"6";"2";"1";5;0
 ; ;"100";"1";"1";"17";"4";"4100";"untyped_700"; ;"10";"2";"2";7;0
 ; ;"400";"2";"4";"67";"1";"1000";"untyped_2077"; ;"10";"1";"0";3;0
 ; ;"200";"2";"2";"33";"2";"2000";"untyped_1155"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"52";"2";"2000";"untyped_411"; ;"6";"1";"0";3;0
 ; ;"200";"2";"2";"50";"2";"2000";"untyped_526"; ;"3";"1";"1";5;0
 ; ;"200";"1";"2";"51";"2";"2000";"untyped_2355"; ;"10";"2";"2";6;0
 ; ;"200";"1";"2";"48";"1";"1000";"untyped_1473"; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"14";"3";"3100";"untyped_1631"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"16";"3";"3100";"untyped_2411"; ;"6";"2";"1";6;0
 ; ;"100";"1";"1";"18";"3";"3100";"untyped_1542"; ;"6";"2";"1";5;0
 ; ;"200";"2";"2";"84";"2";"2000";"untyped_2315"; ;"2";"0";"0";2;0
 ; ;"200";"1";"2";"55";"1";"1000";"untyped_1906"; ;"10";"2";"2";5;0
 ; ;"100";"2";"1";"2";"4";"4100";"untyped_1559"; ;"6";"2";"1";5;0
 ; ;"400";"2";"4";"77";"1";"1000";"untyped_1043"; ;"6";"1";"0";3;0
 ; ;"200";"2";"2";"32";"2";"2000";"untyped_1452"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"61";"2";"2000";"untyped_2390"; ;"10";"2";"1";6;0
 ; ;"330";"1";"3";"80";"4";"4200";"untyped_1945"; ;"10";"1";"2";6;0
 ; ;"200";"1";"2";"38";"1";"1000";"untyped_1481"; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"40";"6";"6000";"untyped_1553"; ;"10";"2";"2";6;0
 ; ;"100";"2";"1";"24";"3";"3100";"untyped_1992"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"53";"1";"1000";"untyped_71"; ;"10";"2";"2";8;0
 ; ;"200";"1";"2";"29";"3";"3100";"untyped_587"; ;"10";"2";"2";8;0
 ; ;"200";"2";"2";"27";"6";"6000";"untyped_2171"; ;"10";"2";"1";4;0
 ; ;"200";"2";"2";"35";"3";"3100";"untyped_692"; ;"10";"2";"2";5;0
 ; ;"100";"1";"1";"22";"3";"3100";"untyped_1330"; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"49";"1";"1000";"untyped_2284"; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"46";"2";"2000";"untyped_2048"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"63";"1";"1000";"untyped_1239"; ;"10";"2";"2";5;0
 ; ;"100";"2";"1";"15";"3";"3100";"untyped_1272"; ;"10";"1";"1";6;0
 ; ;"200";"2";"2";"50";"2";"2000";"untyped_790"; ;"10";"2";"2";5;0
 ; ;"100";"2";"1";"6";"4";"4100";"untyped_1502"; ;"10";"2";"2";6;0
 ; ;"100";"1";"1";"18";"6";"6000";"untyped_1343"; ;"10";"0";"0";3;0
 ; ;"200";"1";"2";"36";"3";"3100";"untyped_1152"; ;"4";"1";"0";3;0
 ; ;"100";"2";"1";"20";"3";"3100";"untyped_306"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"40";"2";"2000";"untyped_1947"; ;"6";"1";"2";4;0
 ; ;"100";"2";"1";"49";"1";"1000";"untyped_501"; ;"10";"1";"1";5;0
 ; ;"200";"1";"2";"34";"6";"6000";"untyped_449"; ;"10";"2";"2";6;0
 ; ;"100";"2";"1";"2";"4";"4100";"untyped_2244"; ;"10";"2";"2";6;0
 ; ;"100";"1";"1";"21";"3";"3100";"untyped_935"; ;"4";"1";"0";4;0
 ; ;"100";"2";"1";"16";"3";"3100";"untyped_1072"; ;"3";"1";"1";6;0
 ; ;"200";"2";"2";"26";"6";"6000";"untyped_1636"; ;"10";"1";"0";3;0
 ; ;"200";"2";"2";"38";"6";"6000";"untyped_1858"; ;"10";"3";"2";11;0
 ; ;"200";"1";"2";"31";"3";"3100";"untyped_703"; ;"10";"2";"2";6;0
 ; ;"100";"1";"1";"14";"3";"3100";"untyped_1379"; ;"6";"1";"2";5;0
 ; ;"100";"2";"1";"1";"4";"4100";"untyped_1499"; ;"10";"2";"1";5;0
 ; ;"100";"2";"1";"10";"3";"3100";"untyped_2084"; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"34";"2";"2000";"untyped_77"; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"48";"6";"6000";"untyped_1098"; ;"10";"2";"1";8;0
 ; ;"200";"2";"2";"27";"6";"6000";"untyped_1442"; ;"10";"1";"1";4;0
 ; ;"200";"2";"2";"39";"2";"2000";"untyped_882"; ;"3";"1";"1";4;0
 ; ;"400";"2";"4";"69";"1";"1000";"untyped_227"; ;"4";"1";"0";3;0
 ; ;"100";"1";"1";"21";"3";"3100";"untyped_693"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"63";"2";"2000";"untyped_1628"; ;"6";"3";"1";8;0
 ; ;"100";"1";"1";"3";"3";"3100";"untyped_207"; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"5";"4";"4100";"untyped_623"; ;"10";"2";"3";9;0
 ; ;"400";"2";"4";"60";"1";"1000";"untyped_288"; ;"4";"1";"0";2;0
 ; ;"200";"1";"2";"65";"1";"1000";"untyped_1391"; ;"10";"2";"2";6;0
 ; ;"100";"2";"1";"30";"1";"1000";"untyped_341"; ;"10";"0";"0";2;0
 ; ;"200";"1";"2";"32";"3";"3100";"untyped_1087"; ;"6";"2";"0";4;0
 ; ;"100";"1";"1";"30";"3";"3100";"untyped_2371"; ;"10";"1";"1";4;0
 ; ;"100";"2";"1";"23";"3";"3100";"untyped_1604"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"15";"4";"4100";"untyped_860"; ;"10";"2";"1";5;0
 ; ;"200";"1";"2";"46";"1";"1000";"untyped_1199"; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"35";"6";"6000";"untyped_2224"; ;"10";"0";"0";4;0
 ; ;"100";"1";"1";"20";"3";"3100";"untyped_1270"; ;"4";"1";"0";2;0
 ; ;"400";"1";"4";"72";"4";"4200";"untyped_1065"; ;"6";"0";"2";4;0
 ; ;"200";"2";"2";"29";"2";"2000";"untyped_299"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"54";"1";"1000";"untyped_1265"; ;"10";"1";"1";6;0
 ; ;"200";"2";"2";"54";"1";"1000";"untyped_1076"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"12";"3";"3100";"untyped_783"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"36";"1";"1000";"untyped_2429"; ;"4";"1";"0";2;0
 ; ;"200";"2";"2";"30";"2";"2000";"untyped_454"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"58";"2";"2000";"untyped_291"; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"44";"2";"2000";"untyped_1005"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"67";"1";"1000";"untyped_2293"; ;"6";"0";"0";3;0
 ; ;"100";"1";"1";"19";"6";"6000";"untyped_2007"; ;"10";"3";"0";7;0
 ; ;"100";"2";"1";"18";"3";"3100";"untyped_708"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"74";"1";"1000";"untyped_159"; ;"10";"0";"0";3;0
 ; ;"100";"1";"1";"6";"3";"3100";"untyped_132"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"40";"2";"2000";"untyped_909"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"35";"6";"6000";"untyped_127"; ;"10";"2";"1";4;0
 ; ;"200";"1";"2";"38";"6";"6000";"untyped_955"; ;"10";"0";"0";6;0
 ; ;"100";"2";"1";"27";"3";"3100";"untyped_1109"; ;"4";"1";"0";2;0
 ; ;"100";"1";"1";"10";"3";"3100";"untyped_2067"; ;"4";"1";"0";3;0
 ; ;"100";"1";"1";"22";"3";"3100";"untyped_1590"; ;"10";"2";"0";5;0
 ; ;"200";"2";"2";"50";"1";"1000";"untyped_1931"; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"66";"1";"1000";"untyped_1506"; ;"3";"1";"1";5;0
 ; ;"200";"2";"2";"26";"2";"2000";"untyped_2451"; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"25";"3";"3100";"untyped_1124"; ;"3";"1";"1";3;0
 ; ;"400";"2";"4";"88";"4";"4200";"untyped_332"; ;"10";"2";"1";6;0
 ; ;"100";"1";"1";"3";"3";"3100";"untyped_873"; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"28";"1";"1000";"untyped_214"; ;"1";"0";"0";1;0
 ; ;"100";"2";"1";"12";"3";"3100";"untyped_2277"; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"51";"3";"3100";"untyped_1788"; ;"10";"2";"1";5;0
 ; ;"350";"1";"3";"54";"1";"1000";"untyped_953"; ;"1";"0";"0";1;0
 ; ;"100";"1";"1";"19";"4";"4100";"untyped_470"; ;"6";"2";"0";5;0
 ; ;"100";"2";"1";"4";"4";"4100";"untyped_662"; ;"10";"2";"2";6;0
 ; ;"100";"1";"1";"22";"3";"3100";"untyped_1966"; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"23";"3";"3100";"untyped_2168"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"49";"1";"1000";"untyped_2118"; ;"10";"1";"1";5;0
 ; ;"100";"1";"1";"8";"4";"4100";"untyped_1159"; ;"10";"1";"2";5;0
 ; ;"100";"2";"1";"50";"3";"3100";"untyped_2040"; ;"10";"2";"2";7;0
 ; ;"200";"2";"2";"41";"2";"2000";"untyped_1143"; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"20";"1";"1000";"untyped_625"; ;"10";"0";"0";2;0
 ; ;"200";"2";"2";"23";"6";"6000";"untyped_263"; ;"10";"1";"1";5;0
 ; ;"200";"1";"2";"30";"3";"3100";"untyped_1001"; ;"10";"1";"1";4;0
 ; ;"200";"2";"2";"18";"6";"6000";"untyped_1104"; ;"10";"3";"2";7;0
 ; ;"200";"2";"2";"36";"6";"6000";"untyped_2022"; ;"10";"2";"2";6;0
 ; ;"200";"2";"2";"58";"1";"1000";"untyped_1954"; ;"6";"2";"0";3;0
 ; ;"200";"2";"2";"53";"2";"2000";"untyped_775"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"23";"3";"3100";"untyped_752"; ;"10";"1";"2";6;0
 ; ;"100";"2";"1";"21";"6";"6000";"untyped_807"; ;"10";"0";"0";3;0
 ; ;"100";"2";"1";"20";"6";"6000";"untyped_1945"; ;"10";"1";"2";6;0
 ; ;"200";"2";"2";"50";"1";"1000";"untyped_536"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"1";"3";"3100";"untyped_218"; ;"3";"1";"1";5;0
 ; ;"100";"1";"1";"26";"3";"3100";"untyped_626"; ;"10";"2";"2";9;0
 ; ;"100";"2";"1";"5";"4";"4100";"untyped_1464"; ;"10";"2";"2";8;0
 ; ;"200";"2";"2";"31";"1";"1000";"untyped_1563"; ;"10";"1";"1";5;0
 ; ;"100";"1";"1";"7";"3";"3100";"untyped_1070"; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"31";"6";"6000";"untyped_2287"; ;"10";"1";"1";4;0
 ; ;"200";"1";"2";"44";"2";"2000";"untyped_119"; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"45";"2";"2000";"untyped_632"; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"12";"4";"4100";"untyped_2229"; ;"6";"2";"1";4;0
 ; ;"200";"1";"2";"44";"1";"1000";"untyped_2267"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"74";"1";"1000";"untyped_508"; ;"10";"2";"2";6;0
 ; ;"100";"1";"1";"44";"3";"3100";"untyped_2297"; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"3";"3";"3100";"untyped_111"; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"23";"3";"3100";"untyped_1961"; ;"3";"1";"1";5;0
 ; ;"100";"2";"1";"17";"4";"4100";"untyped_12"; ;"6";"2";"0";3;0
 ; ;"200";"2";"2";"69";"2";"2000";"untyped_416"; ;"10";"1";"2";7;0
 ; ;"200";"1";"2";"48";"1";"1000";"untyped_409"; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"15";"3";"3100";"untyped_2483"; ;"3";"1";"1";5;0
 ; ;"100";"1";"1";"17";"3";"3100";"untyped_1911"; ;"6";"0";"2";4;0
 ; ;"100";"2";"1";"50";"6";"6000";"untyped_1333"; ;"10";"0";"0";2;0
 ; ;"200";"1";"2";"51";"1";"1000";"untyped_914"; ;"4";"0";"1";3;0
 ; ;"200";"1";"2";"56";"2";"2000";"untyped_1442"; ;"10";"1";"1";4;0
 ; ;"100";"1";"1";"10";"3";"3100";"untyped_1118"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"66";"2";"2000";"untyped_139"; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"6";"3";"3100";"untyped_2050"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"29";"1";"1000";"untyped_1039"; ;"2";"0";"0";2;0
 ; ;"200";"1";"2";"61";"1";"1000";"untyped_434"; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"45";"3";"3100";"untyped_9"; ;"10";"2";"1";5;0
