ID;__type;MARSTD;SEX;MARST;AGE;RELATE;RELATED;parentId;parent__type;HHTYPE;NMOTHERS;NFATHERS;count_parent_children;count_children
 ; ;"200";"1";"2";"38";"1";"1000";untyped_2104; ;"3";"1";"1";6;0
 ; ;"200";"2";"2";"56";"2";"2000";untyped_1382; ;"6";"2";"1";4;0
 ; ;"200";"1";"2";"29";"6";"6000";untyped_1418; ;"10";"1";"1";6;0
 ; ;"200";"2";"2";"40";"1";"1000";untyped_379; ;"10";"1";"0";3;0
 ; ;"200";"2";"2";"29";"6";"6000";untyped_966; ;"10";"1";"1";4;0
 ; ;"100";"2";"1";"17";"3";"3100";untyped_354; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"50";"2";"2000";untyped_1466; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"52";"2";"2000";untyped_891; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"65";"1";"1000";untyped_1809; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"30";"3";"3100";untyped_600; ;"10";"3";"3";8;0
 ; ;"200";"1";"2";"36";"1";"1000";untyped_620; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"14";"3";"3100";untyped_329; ;"4";"1";"0";3;0
 ; ;"400";"2";"4";"44";"1";"1000";untyped_540; ;"1";"0";"0";1;0
 ; ;"100";"1";"1";"2";"3";"3100";untyped_1631; ;"10";"1";"1";6;0
 ; ;"200";"1";"2";"38";"1";"1000";untyped_2478; ;"6";"2";"1";5;0
 ; ;"100";"2";"1";"18";"3";"3100";untyped_72; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"25";"3";"3100";untyped_2221; ;"10";"1";"0";4;0
 ; ;"200";"2";"2";"41";"1";"1000";untyped_413; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"23";"4";"4100";untyped_1182; ;"10";"2";"1";5;0
 ; ;"200";"2";"2";"26";"2";"2000";untyped_300; ;"2";"0";"0";2;0
 ; ;"200";"2";"2";"62";"2";"2000";untyped_2236; ;"10";"2";"2";7;0
 ; ;"200";"2";"2";"27";"6";"6000";untyped_2012; ;"10";"1";"1";5;0
 ; ;"100";"2";"1";"6";"4";"4100";untyped_667; ;"10";"3";"3";8;0
 ; ;"400";"1";"4";"90";"4";"4200";untyped_2446; ;"6";"1";"2";4;0
 ; ;"100";"1";"1";"57";"6";"6000";untyped_1375; ;"10";"1";"0";4;0
 ; ;"100";"1";"1";"25";"3";"3100";untyped_1370; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"19";"6";"6000";untyped_2358; ;"10";"1";"0";4;0
 ; ;"200";"2";"2";"37";"2";"2000";untyped_938; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"29";"2";"2000";untyped_2181; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"34";"3";"3100";untyped_1583; ;"10";"1";"1";4;0
 ; ;"200";"1";"2";"52";"1";"1000";untyped_2073; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"24";"3";"3100";untyped_2284; ;"4";"1";"0";4;0
 ; ;"200";"2";"2";"53";"1";"1000";untyped_1247; ;"6";"2";"1";6;0
 ; ;"200";"2";"2";"31";"2";"2000";untyped_785; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"7";"3";"3100";untyped_1412; ;"4";"1";"0";2;0
 ; ;"100";"1";"1";"18";"3";"3100";untyped_860; ;"3";"1";"1";4;0
 ; ;"400";"2";"4";"55";"1";"1000";untyped_1130; ;"10";"2";"1";5;0
 ; ;"100";"1";"1";"25";"3";"3100";untyped_791; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"28";"3";"3100";untyped_1958; ;"10";"2";"2";6;0
 ; ;"200";"1";"2";"28";"1";"1000";untyped_1204; ;"10";"1";"1";4;0
 ; ;"200";"1";"2";"34";"6";"6000";untyped_163; ;"10";"2";"2";6;0
 ; ;"100";"1";"1";"13";"3";"3100";untyped_423; ;"4";"1";"0";3;0
 ; ;"100";"2";"1";"9";"3";"3100";untyped_188; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"27";"3";"3100";untyped_159; ;"10";"1";"0";3;0
 ; ;"100";"1";"1";"21";"3";"3100";untyped_2254; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"48";"3";"3100";untyped_1022; ;"10";"3";"1";9;0
 ; ;"200";"2";"2";"31";"6";"6000";untyped_1916; ;"10";"1";"1";4;0
 ; ;"100";"1";"1";"14";"3";"3100";untyped_2335; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"8";"6";"6000";untyped_507; ;"10";"0";"0";3;0
 ; ;"200";"2";"2";"33";"2";"2000";untyped_668; ;"10";"1";"1";4;0
 ; ;"200";"1";"2";"38";"1";"1000";untyped_1835; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"33";"1";"1000";untyped_2186; ;"1";"0";"0";1;0
 ; ;"200";"2";"2";"46";"6";"6000";untyped_2505; ;"10";"1";"2";4;0
 ; ;"100";"2";"1";"22";"6";"6000";untyped_1827; ;"10";"0";"0";2;0
 ; ;"100";"1";"1";"23";"3";"3100";untyped_1231; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"58";"1";"1000";untyped_1543; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"38";"1";"1000";untyped_2490; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"41";"1";"1000";untyped_2098; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"45";"2";"2000";untyped_1210; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"15";"4";"4100";untyped_239; ;"10";"2";"1";5;0
 ; ;"200";"2";"2";"66";"1";"1000";untyped_1062; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"23";"3";"3100";untyped_1122; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"4";"3";"3100";untyped_1567; ;"4";"1";"0";2;0
 ; ;"200";"2";"2";"50";"2";"2000";untyped_1393; ;"2";"0";"0";2;0
 ; ;"200";"1";"2";"43";"1";"1000";untyped_999; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"16";"3";"3100";untyped_703; ;"10";"1";"1";5;0
 ; ;"100";"2";"1";"33";"3";"3100";untyped_2427; ;"6";"1";"0";4;0
 ; ;"200";"1";"2";"26";"6";"6000";untyped_1995; ;"10";"1";"0";4;0
 ; ;"100";"1";"1";"56";"3";"3100";untyped_2536; ;"4";"1";"0";2;0
 ; ;"200";"1";"2";"71";"1";"1000";untyped_118; ;"10";"2";"2";5;0
 ; ;"200";"1";"2";"29";"3";"3100";untyped_629; ;"10";"2";"1";6;0
 ; ;"200";"1";"2";"48";"1";"1000";untyped_2120; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"37";"3";"3100";untyped_2669; ;"10";"2";"2";6;0
 ; ;"200";"1";"2";"65";"1";"1000";untyped_1910; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"19";"4";"4100";untyped_2576; ;"10";"2";"1";5;0
 ; ;"200";"2";"2";"40";"2";"2000";untyped_2471; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"22";"3";"3100";untyped_2607; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"52";"1";"1000";untyped_953; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"21";"3";"3100";untyped_2404; ;"10";"1";"1";5;0
 ; ;"100";"1";"1";"14";"3";"3100";untyped_2049; ;"6";"2";"1";5;0
 ; ;"100";"1";"1";"26";"3";"3100";untyped_2668; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"58";"2";"2000";untyped_603; ;"10";"1";"1";6;0
 ; ;"350";"1";"3";"49";"3";"3100";untyped_1804; ;"4";"0";"1";2;0
 ; ;"200";"1";"2";"36";"1";"1000";untyped_666; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"29";"6";"6000";untyped_582; ;"10";"2";"2";6;0
 ; ;"200";"1";"2";"51";"1";"1000";untyped_1133; ;"10";"1";"1";6;0
 ; ;"100";"2";"1";"4";"4";"4100";untyped_2519; ;"10";"2";"1";5;0
 ; ;"200";"2";"2";"49";"2";"2000";untyped_2184; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"36";"1";"1000";untyped_2514; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"0";"4";"4100";untyped_1105; ;"10";"3";"3";9;0
 ; ;"100";"2";"1";"18";"3";"3100";untyped_1488; ;"3";"1";"1";4;0
 ; ;"400";"2";"4";"51";"1";"1000";untyped_2185; ;"10";"1";"0";3;0
 ; ;"200";"2";"2";"55";"2";"2000";untyped_2666; ;"6";"1";"2";4;0
 ; ;"100";"2";"1";"31";"3";"3100";untyped_1881; ;"6";"2";"1";5;0
 ; ;"200";"1";"2";"65";"6";"6000";untyped_1367; ;"10";"0";"0";4;0
 ; ;"100";"1";"1";"27";"6";"6000";untyped_842; ;"10";"0";"0";3;0
 ; ;"100";"2";"1";"51";"3";"3100";untyped_2314; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"28";"2";"2000";untyped_2261; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"65";"2";"2000";untyped_114; ;"2";"0";"0";2;0
 ; ;"200";"1";"2";"65";"1";"1000";untyped_1170; ;"10";"2";"2";6;0
 ; ;"100";"1";"1";"45";"6";"6000";untyped_1397; ;"10";"1";"1";5;0
 ; ;"200";"1";"2";"46";"1";"1000";untyped_1064; ;"3";"1";"1";5;0
 ; ;"400";"2";"4";"57";"1";"1000";untyped_2099; ;"4";"1";"0";2;0
 ; ;"100";"1";"1";"19";"3";"3100";untyped_1484; ;"6";"1";"1";5;0
 ; ;"100";"1";"1";"20";"3";"3100";untyped_1169; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"60";"2";"2000";untyped_1513; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"29";"1";"1000";untyped_2034; ;"10";"1";"1";5;0
 ; ;"200";"1";"2";"56";"1";"1000";untyped_1964; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"50";"3";"3100";untyped_1492; ;"10";"1";"0";3;0
 ; ;"100";"1";"1";"29";"3";"3100";untyped_567; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"64";"2";"2000";untyped_301; ;"10";"3";"3";10;0
 ; ;"100";"1";"1";"11";"3";"3100";untyped_1178; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"25";"3";"3100";untyped_1649; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"55";"1";"1000";untyped_923; ;"10";"2";"2";5;0
 ; ;"100";"1";"1";"12";"4";"4100";untyped_2611; ;"10";"1";"1";5;0
 ; ;"100";"2";"1";"24";"3";"3100";untyped_2662; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"22";"6";"6000";untyped_618; ;"10";"0";"0";2;0
 ; ;"200";"1";"2";"31";"3";"3100";untyped_582; ;"10";"2";"2";6;0
 ; ;"100";"1";"1";"10";"4";"4100";untyped_252; ;"10";"3";"3";9;0
 ; ;"100";"1";"1";"1";"4";"4100";untyped_734; ;"6";"3";"1";8;0
 ; ;"200";"2";"2";"59";"2";"2000";untyped_2515; ;"2";"0";"0";2;0
 ; ;"200";"2";"2";"54";"1";"1000";untyped_2572; ;"2";"0";"0";2;0
 ; ;"200";"1";"2";"36";"1";"1000";untyped_2571; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"2";"4";"4100";untyped_1993; ;"6";"2";"1";6;0
 ; ;"200";"2";"2";"50";"1";"1000";untyped_810; ;"10";"2";"2";6;0
 ; ;"100";"2";"1";"12";"1";"1000";untyped_51; ;"10";"0";"0";2;0
 ; ;"200";"2";"2";"51";"2";"2000";untyped_1357; ;"6";"2";"1";5;0
 ; ;"200";"2";"2";"79";"2";"2000";untyped_1051; ;"2";"0";"0";2;0
 ; ;"200";"2";"2";"40";"2";"2000";untyped_2450; ;"3";"1";"1";4;0
 ; ;"400";"1";"4";"78";"1";"1000";untyped_1451; ;"4";"0";"1";2;0
 ; ;"100";"2";"1";"20";"3";"3100";untyped_1637; ;"3";"1";"1";5;0
 ; ;"200";"1";"2";"44";"1";"1000";untyped_2433; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"38";"1";"1000";untyped_1250; ;"6";"2";"1";5;0
 ; ;"100";"1";"1";"4";"3";"3100";untyped_2682; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"30";"1";"1000";untyped_2687; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"12";"3";"3100";untyped_2661; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"34";"1";"1000";untyped_1353; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"36";"6";"6000";untyped_839; ;"10";"2";"1";5;0
 ; ;"200";"1";"2";"60";"2";"2000";untyped_365; ;"10";"2";"2";6;0
 ; ;"100";"1";"1";"18";"3";"3100";untyped_1573; ;"4";"1";"0";3;0
 ; ;"200";"2";"2";"80";"2";"2000";untyped_680; ;"2";"0";"0";2;0
 ; ;"200";"2";"2";"55";"2";"2000";untyped_2084; ;"10";"2";"2";8;0
 ; ;"200";"2";"2";"54";"2";"2000";untyped_871; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"56";"2";"2000";untyped_1809; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"35";"2";"2000";untyped_880; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"1";"3";"3100";untyped_1220; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"36";"2";"2000";untyped_2433; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"6";"3";"3100";untyped_2598; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"16";"4";"4100";untyped_1391; ;"10";"2";"2";6;0
 ; ;"100";"2";"1";"0";"3";"3100";untyped_2546; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"19";"3";"3100";untyped_2480; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"16";"3";"3100";untyped_2189; ;"3";"1";"1";5;0
 ; ;"200";"2";"2";"43";"2";"2000";untyped_2182; ;"10";"1";"1";4;0
 ; ;"200";"1";"2";"48";"1";"1000";untyped_1199; ;"10";"1";"1";4;0
 ; ;"200";"2";"2";"62";"1";"1000";untyped_2109; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"5";"3";"3100";untyped_2730; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"51";"1";"1000";untyped_1244; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"2";"3";"3100";untyped_2459; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"52";"3";"3100";untyped_920; ;"10";"2";"1";5;0
 ; ;"100";"1";"1";"12";"3";"3100";untyped_2244; ;"4";"1";"0";3;0
 ; ;"100";"1";"1";"23";"3";"3100";untyped_2550; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"55";"1";"1000";untyped_1500; ;"2";"0";"0";2;0
 ; ;"200";"2";"2";"50";"6";"6000";untyped_2451; ;"10";"0";"1";4;0
 ; ;"200";"1";"2";"27";"2";"2000";untyped_1607; ;"10";"0";"0";4;0
 ; ;"100";"2";"1";"22";"4";"4100";untyped_1424; ;"6";"1";"2";6;0
 ; ;"200";"2";"2";"56";"2";"2000";untyped_2213; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"21";"3";"3100";untyped_1699; ;"4";"1";"0";3;0
 ; ;"100";"2";"1";"20";"1";"1000";untyped_1206; ;"10";"0";"0";3;0
 ; ;"200";"1";"2";"39";"3";"3100";untyped_1383; ;"10";"3";"1";9;0
 ; ;"100";"1";"1";"44";"3";"3100";untyped_1323; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"68";"4";"4200";untyped_753; ;"6";"2";"2";5;0
 ; ;"100";"1";"1";"12";"4";"4100";untyped_1054; ;"10";"2";"2";6;0
 ; ;"200";"2";"2";"44";"2";"2000";untyped_1224; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"3";"3";"3100";untyped_1746; ;"3";"1";"1";4;0
 ; ;"400";"2";"4";"80";"1";"1000";untyped_1531; ;"10";"2";"1";8;0
 ; ;"200";"1";"2";"47";"2";"2000";untyped_2270; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"37";"6";"6000";untyped_1531; ;"10";"2";"1";8;0
 ; ;"100";"2";"1";"35";"3";"3100";untyped_1456; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"32";"1";"1000";untyped_1536; ;"10";"1";"1";5;0
 ; ;"100";"1";"1";"12";"3";"3100";untyped_2364; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"19";"6";"6000";untyped_941; ;"10";"2";"2";9;0
 ; ;"200";"1";"2";"60";"1";"1000";untyped_202; ;"10";"2";"2";6;0
 ; ;"200";"2";"2";"56";"2";"2000";untyped_397; ;"2";"0";"0";2;0
 ; ;"400";"2";"4";"73";"1";"1000";untyped_1371; ;"1";"0";"0";1;0
 ; ;"100";"2";"1";"21";"3";"3100";untyped_2283; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"26";"3";"3100";untyped_182; ;"10";"2";"2";9;0
 ; ;"200";"1";"2";"52";"2";"2000";untyped_1587; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"45";"6";"6000";untyped_383; ;"10";"0";"0";3;0
 ; ;"200";"1";"2";"51";"3";"3100";untyped_2576; ;"10";"2";"1";5;0
 ; ;"200";"2";"2";"29";"2";"2000";untyped_2203; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"2";"6";"6000";untyped_1256; ;"10";"0";"0";4;0
 ; ;"100";"2";"1";"13";"6";"6000";untyped_2; ;"10";"1";"1";6;0
 ; ;"200";"2";"2";"30";"6";"6000";untyped_1436; ;"10";"2";"2";5;0
 ; ;"100";"1";"1";"24";"6";"6000";untyped_325; ;"10";"0";"0";3;0
 ; ;"100";"1";"1";"22";"3";"3100";untyped_2601; ;"4";"1";"0";2;0
 ; ;"400";"2";"4";"76";"4";"4200";untyped_1740; ;"6";"1";"1";3;0
 ; ;"200";"1";"2";"51";"1";"1000";untyped_487; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"15";"3";"3100";untyped_953; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"1";"3";"3100";untyped_1287; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"59";"2";"2000";untyped_2423; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"43";"6";"6000";untyped_2278; ;"10";"3";"3";9;0
 ; ;"200";"1";"2";"31";"6";"6000";untyped_854; ;"10";"1";"0";3;0
 ; ;"100";"1";"1";"1";"4";"4100";untyped_2372; ;"10";"2";"2";6;0
 ; ;"100";"2";"1";"7";"4";"4100";untyped_2731; ;"10";"0";"0";4;0
 ; ;"100";"2";"1";"12";"3";"3100";untyped_832; ;"3";"1";"1";4;0
 ; ;"350";"2";"3";"51";"1";"1000";untyped_2734; ;"6";"2";"0";3;0
 ; ;"200";"2";"2";"39";"2";"2000";untyped_2671; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"1";"4";"4100";untyped_427; ;"10";"0";"0";5;0
 ; ;"100";"1";"1";"9";"3";"3100";untyped_1240; ;"3";"1";"1";5;0
 ; ;"100";"1";"1";"21";"3";"3100";untyped_1443; ;"10";"2";"2";9;0
 ; ;"100";"2";"1";"18";"3";"3100";untyped_1853; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"21";"3";"3100";untyped_278; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"12";"4";"4100";untyped_1383; ;"10";"3";"1";9;0
 ; ;"200";"1";"2";"39";"1";"1000";untyped_2555; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"11";"3";"3100";untyped_900; ;"4";"1";"0";3;0
 ; ;"400";"2";"4";"57";"1";"1000";untyped_1711; ;"6";"1";"0";3;0
 ; ;"400";"1";"4";"50";"1";"1000";untyped_1450; ;"4";"0";"1";2;0
 ; ;"400";"2";"4";"54";"1";"1000";untyped_95; ;"10";"2";"0";5;0
 ; ;"200";"2";"2";"45";"2";"2000";untyped_1363; ;"2";"0";"0";2;0
 ; ;"200";"1";"2";"46";"2";"2000";untyped_2100; ;"6";"2";"1";4;0
 ; ;"100";"2";"1";"33";"3";"3100";untyped_652; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"28";"1";"1000";untyped_1446; ;"2";"0";"0";2;0
 ; ;"200";"1";"2";"50";"1";"1000";untyped_1012; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"57";"1";"1000";untyped_733; ;"6";"0";"0";2;0
 ; ;"200";"1";"2";"37";"2";"2000";untyped_1536; ;"10";"1";"1";5;0
 ; ;"100";"1";"1";"14";"4";"4100";untyped_1172; ;"10";"2";"1";6;0
 ; ;"100";"2";"1";"14";"3";"3100";untyped_561; ;"6";"2";"1";5;0
 ; ;"100";"1";"1";"15";"3";"3100";untyped_172; ;"4";"1";"0";3;0
 ; ;"200";"1";"2";"73";"2";"2000";untyped_2038; ;"10";"0";"0";3;0
 ; ;"100";"2";"1";"7";"3";"3100";untyped_298; ;"3";"1";"1";4;0
 ; ;"400";"2";"4";"67";"1";"1000";untyped_409; ;"10";"1";"0";3;0
 ; ;"200";"1";"2";"26";"2";"2000";untyped_1860; ;"10";"0";"0";3;0
 ; ;"200";"2";"2";"49";"2";"2000";untyped_763; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"14";"3";"3100";untyped_1494; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"0";"3";"3100";untyped_663; ;"10";"0";"1";4;0
 ; ;"200";"2";"2";"50";"2";"2000";untyped_2340; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"14";"3";"3100";untyped_1971; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"21";"3";"3100";untyped_896; ;"6";"2";"1";6;0
 ; ;"100";"1";"1";"3";"6";"6000";untyped_1608; ;"10";"1";"1";5;0
 ; ;"100";"2";"1";"5";"3";"3100";untyped_76; ;"10";"1";"0";3;0
 ; ;"100";"1";"1";"2";"4";"4100";untyped_2195; ;"10";"2";"1";5;0
 ; ;"100";"2";"1";"1";"3";"3100";untyped_2532; ;"10";"1";"1";5;0
 ; ;"200";"1";"2";"44";"1";"1000";untyped_615; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"21";"3";"3100";untyped_1875; ;"6";"2";"1";5;0
 ; ;"100";"1";"1";"27";"3";"3100";untyped_1376; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"63";"2";"2000";untyped_867; ;"10";"1";"1";4;0
 ; ;"200";"1";"2";"54";"1";"1000";untyped_1184; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"24";"6";"6000";untyped_1959; ;"10";"2";"1";6;0
 ; ;"100";"2";"1";"50";"3";"3100";untyped_1063; ;"10";"2";"2";7;0
 ; ;"100";"2";"1";"21";"3";"3100";untyped_2696; ;"3";"1";"1";4;0
 ; ;"350";"2";"3";"55";"1";"1000";untyped_469; ;"4";"1";"0";2;0
 ; ;"100";"2";"1";"1";"3";"3100";untyped_2229; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"1";"3";"3100";untyped_2578; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"22";"3";"3100";untyped_1555; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"26";"3";"3100";untyped_1066; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"21";"3";"3100";untyped_2727; ;"3";"1";"1";3;0
 ; ;"400";"1";"4";"80";"1";"1000";untyped_1804; ;"4";"0";"1";2;0
 ; ;"100";"1";"1";"14";"3";"3100";untyped_2059; ;"3";"1";"1";4;0
 ; ;"350";"1";"3";"58";"1";"1000";untyped_2124; ;"4";"0";"1";2;0
 ; ;"200";"2";"2";"56";"2";"2000";untyped_1647; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"25";"2";"2000";untyped_2204; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"25";"3";"3100";untyped_1052; ;"4";"1";"0";3;0
 ; ;"200";"1";"2";"82";"1";"1000";untyped_680; ;"2";"0";"0";2;0
 ; ;"200";"2";"2";"43";"2";"2000";untyped_1555; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"1";"4";"4100";untyped_1765; ;"10";"2";"2";6;0
 ; ;"100";"1";"1";"18";"4";"4100";untyped_2085; ;"6";"0";"0";4;0
 ; ;"200";"2";"2";"45";"2";"2000";untyped_2007; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"28";"1";"1000";untyped_829; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"9";"3";"3100";untyped_198; ;"3";"1";"1";5;0
 ; ;"200";"2";"2";"51";"1";"1000";untyped_1688; ;"6";"2";"1";5;0
 ; ;"200";"1";"2";"54";"1";"1000";untyped_887; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"6";"3";"3100";untyped_909; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"4";"4";"4100";untyped_1331; ;"6";"3";"1";6;0
 ; ;"100";"1";"1";"3";"4";"4100";untyped_700; ;"10";"2";"2";5;0
 ; ;"200";"1";"2";"50";"1";"1000";untyped_2046; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"59";"2";"2000";untyped_1585; ;"6";"1";"1";4;0
 ; ;"100";"1";"1";"12";"4";"4100";untyped_2669; ;"10";"2";"2";6;0
 ; ;"200";"2";"2";"62";"1";"1000";untyped_155; ;"10";"2";"1";4;0
 ; ;"100";"1";"1";"18";"6";"6000";untyped_1591; ;"10";"0";"0";3;0
 ; ;"100";"1";"1";"15";"6";"6000";untyped_1584; ;"10";"1";"1";5;0
 ; ;"200";"2";"2";"53";"1";"1000";untyped_108; ;"10";"1";"1";6;0
 ; ;"200";"2";"2";"35";"6";"6000";untyped_395; ;"10";"2";"1";6;0
 ; ;"400";"2";"4";"72";"4";"4200";untyped_2638; ;"6";"2";"1";5;0
 ; ;"200";"1";"2";"45";"1";"1000";untyped_2469; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"7";"4";"4100";untyped_1781; ;"10";"2";"1";5;0
 ; ;"200";"2";"2";"31";"2";"2000";untyped_2692; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"6";"3";"3100";untyped_164; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"56";"1";"1000";untyped_2424; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"34";"2";"2000";untyped_2614; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"52";"1";"1000";untyped_2283; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"33";"2";"2000";untyped_1037; ;"2";"0";"0";2;0
 ; ;"100";"1";"1";"24";"3";"3100";untyped_1084; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"15";"6";"6000";untyped_304; ;"10";"3";"2";11;0
 ; ;"200";"1";"2";"58";"2";"2000";untyped_490; ;"6";"2";"1";4;0
 ; ;"200";"2";"2";"66";"1";"1000";untyped_2520; ;"1";"0";"0";1;0
 ; ;"400";"1";"4";"67";"1";"1000";untyped_2467; ;"10";"1";"2";4;0
 ; ;"100";"1";"1";"8";"3";"3100";untyped_888; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"26";"3";"3100";untyped_1177; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"17";"3";"3100";untyped_2602; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"43";"1";"1000";untyped_2618; ;"10";"1";"1";5;0
 ; ;"200";"2";"2";"55";"1";"1000";untyped_192; ;"3";"1";"1";5;0
 ; ;"200";"2";"2";"52";"2";"2000";untyped_275; ;"10";"1";"1";7;0
 ; ;"100";"1";"1";"11";"3";"3100";untyped_2230; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"56";"2";"2000";untyped_2339; ;"10";"2";"2";6;0
